PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,LastName,CabinSector,CabinRoom,CabinClass,Associates,TotalSpend,HomePlanet_X_Destination,HomePlanet_X_Destination_X_CryoSleep,CabinSector_X_CabinRoom,CabinSector_X_CabinRoom_X_CabinClass
0221_07,3,2,3,42.0,1,0.0,0.0,0.0,0.0,0.0,0,1684,5,330,2,7,0.0,15,17,1354,581
0222_01,3,1,3,20.0,1,1406.0,0.0,0.0,11.0,0.0,0,1530,6,1166,2,3,1417.0,15,16,1640,1044
0222_02,3,2,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1,573,6,1166,2,3,0.0,15,17,1640,1044
0222_03,3,2,3,16.0,1,0.0,0.0,0.0,0.0,0.0,1,1530,5,441,2,3,0.0,15,17,1366,599
0223_01,1,1,3,21.0,1,0.0,2.0,665.0,0.0,9.0,0,2007,7,1099,2,1,676.0,7,36,3211,3604
0224_01,3,1,3,32.0,2,181.0,0.0,5.0,1634.0,0.0,0,1645,6,1177,2,1,1820.0,15,16,1652,1068
0225_01,1,2,2,58.0,1,0.0,0.0,0.0,0.0,0.0,1,1016,7,1132,1,1,0.0,6,34,3245,3659
0229_01,1,1,3,24.0,1,4.0,7.0,0.0,713.0,79.0,0,1810,6,1188,2,1,803.0,7,36,1663,1086
0231_01,3,1,3,30.0,1,85.0,0.0,1.0,1720.0,0.0,0,1398,6,1199,2,1,1806.0,15,16,1674,1106
0232_01,1,2,2,27.0,1,0.0,-264.82935078887385,0.0,0.0,0.0,0,96,7,1110,2,1,-264.82935078887385,6,34,3224,3625
0233_01,3,1,3,32.0,1,56.0,0.0,256.0,1438.0,0.0,0,2192,6,1210,2,1,1750.0,15,16,1685,1126
0234_01,1,1,3,43.0,1,251.7727130164301,888.0,0.0,0.0,0.0,0,1101,6,1266,1,1,1139.77271301643,7,36,1738,1209
0237_01,2,2,3,42.0,1,0.0,0.0,0.0,0.0,0.0,1,7,2,113,1,1,0.0,11,5,186,1423
0239_01,3,1,3,37.0,1,637.0,0.0,0.0,92.0,319.0,0,1698,0,0,0,1,1048.0,15,16,0,0
0240_01,3,2,3,35.0,1,0.0,0.0,0.0,0.0,0.0,1,516,6,1288,1,1,0.0,15,17,1758,1242
0241_01,2,0,1,33.0,1,0.0,1249.0,0.0,4812.0,1116.0,0,592,5,113,1,1,7177.0,9,41,1079,126
0242_01,0,1,3,18.0,1,313.0,1.0,691.0,283.0,0.0,0,1971,6,1221,2,1,1288.0,3,24,1696,1142
0243_01,1,2,3,21.0,1,0.0,0.0,0.0,0.0,0.0,0,350,7,1121,2,1,0.0,7,37,3234,3642
0244_01,3,2,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1,1767,0,0,0,2,0.0,15,17,0,0
0244_02,3,2,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,1767,6,1232,2,2,0.0,13,11,1707,1162
0245_01,2,1,1,46.0,1,0.0,3571.0,0.0,0.0,7.0,1,1691,3,1376,1,2,3578.0,9,42,512,5753
0245_02,2,1,3,33.0,1,0.0,86.0,796.0,584.0,10912.0,0,1691,3,1376,1,2,12378.0,11,4,512,5753
0246_01,3,1,3,21.0,1,2947.0,0.0,287.0,27.0,0.0,0,1822,4,1597,1,1,3261.0,15,16,791,6211
0248_01,2,1,3,33.0,1,0.0,1.0,0.0,8620.0,1063.0,0,1896,3,3,2,1,9684.0,11,4,569,5844
0250_01,1,2,2,47.0,1,-90.15297449617827,0.0,0.0,0.0,0.0,0,1161,7,1132,2,1,-90.15297449617827,6,34,3245,3660
0251_01,0,2,1,54.0,1,0.0,0.0,0.0,0.0,0.0,1,40,3,113,2,1,0.0,1,20,488,5709
0252_01,1,1,3,30.0,1,335.0,695.0,541.0,0.0,0.0,0,309,6,1299,1,1,1571.0,7,36,1769,1261
0253_01,1,1,3,29.0,1,272.0,615.0,0.0,0.0,1.0,0,336,7,1177,1,1,888.0,7,36,3289,3724
0254_01,1,1,3,21.0,1,702.0,172.0,408.0,2.0,6.0,1,1935,6,1310,1,1,1290.0,7,36,1783,1282
0255_01,2,2,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1,1328,1,1043,2,1,0.0,11,5,5,5896
0257_01,3,1,1,21.0,1,1664.0,0.0,235.0140202327006,0.0,0.0,0,166,6,1254,2,2,1899.0140202327007,13,10,1727,1193
0257_02,3,2,3,60.0,1,0.0,0.0,0.0,0.0,0.0,1,166,6,1254,2,2,0.0,15,17,1727,1193
0258_01,1,1,3,22.0,1,0.0,0.0,313.0,299.0,92.0,0,481,6,1266,2,1,704.0,7,36,1738,1210
0260_01,2,1,3,26.0,1,0.0,4810.0,0.0,981.0,2054.0,0,1056,5,648,2,1,7845.0,11,4,1387,634
0261_01,1,1,3,26.0,1,66.0,29.0,0.0,0.0,803.0,0,206,6,1332,1,1,898.0,7,36,1806,1319
0263_01,1,2,3,28.0,1,0.0,0.0,0.0,0.0,0.0,1,1308,7,1188,1,1,0.0,7,37,3300,3746
0265_01,2,2,3,39.0,1,0.0,0.0,0.0,465.2760734857713,0.0,1,962,4,1597,2,1,465.2760734857713,11,5,791,6212
0267_01,1,1,3,13.0,1,118.0,0.0,0.0,754.0,1.0,0,1776,6,1277,2,1,873.0,7,36,1748,1225
0269_01,1,1,1,47.0,1,0.0,231.0,592.0,0.0,0.0,1,1571,6,1288,2,1,823.0,5,30,1758,1243
0270_01,1,1,3,63.0,1,0.0,25.0,128.0,0.0,1240.0,0,785,6,1365,1,1,1393.0,7,36,1835,1366
0275_01,2,2,1,32.447202597740336,1,0.0,0.0,0.0,0.0,0.0,1,1425,4,1708,2,1,0.0,9,43,802,6229
0277_01,1,1,1,50.0,1,44.0,2390.0,0.0,53.0,0.0,1,1260,6,1388,1,1,2487.0,5,30,1856,1401
0278_01,1,1,3,35.0,1,0.0,0.0,0.0,888.0,332.1926961248672,0,144,0,0,0,2,1220.1926961248673,7,36,0,0
0278_02,1,1,3,45.0,1,0.0,97.0,0.0,14.0,333.0,0,144,7,1210,1,2,444.0,7,36,3322,3784
0281_01,1,1,3,19.0,1,0.0,0.0,2078.0,0.0,0.0,1,1546,6,1409,1,1,2078.0,7,36,1875,1432
0282_01,1,1,3,21.0,1,0.0,918.0,0.0,0.0,0.0,1,98,6,1310,2,1,918.0,7,36,1783,1283
0283_01,1,2,2,29.0,1,0.0,0.0,0.0,0.0,0.0,1,1780,7,1221,1,2,0.0,6,34,3332,3803
0283_02,1,1,3,22.0,1,146.0,654.0,1.0,0.0,2.0,1,1780,6,1420,1,2,803.0,7,36,1887,1451
0285_01,2,2,3,14.0,1,0.0,0.0,0.0,0.0,0.0,1,1075,5,648,1,2,0.0,11,5,1387,633
0285_02,2,2,1,42.0,1,0.0,0.0,0.0,0.0,0.0,1,1075,5,648,1,2,0.0,9,43,1387,633
0286_01,1,1,1,57.0,1,3.0,1281.0,29.0,162.0,13.0,0,1095,6,1431,1,1,1488.0,5,30,1898,1469
0287_01,2,2,1,39.0,1,0.0,0.0,0.0,0.0,0.0,1,214,0,0,0,2,0.0,9,43,0,0
0287_02,2,1,3,28.0,1,0.0,587.0,32.0,6.0,1460.0,0,214,2,221,1,2,2085.0,11,4,258,2611
0288_01,1,1,1,19.0,1,0.0,0.0,0.0,0.0,828.0,0,563,6,1321,2,1,828.0,5,30,1794,1299
0289_01,2,2,1,19.0,1,0.0,0.0,0.0,0.0,0.0,1,1424,3,221,2,1,0.0,9,43,560,5829
0290_01,2,1,1,26.0,1,0.0,4458.0,0.0,1157.0,262.0,1,674,2,1486,2,4,5877.0,9,42,222,2015
0290_02,2,2,3,17.0,1,0.0,0.0,0.0,0.0,0.0,1,674,2,1486,2,4,0.0,11,5,222,2015
0290_03,2,0,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1,674,2,1486,2,4,0.0,11,3,222,2015
0290_04,2,1,1,9.0,1,0.0,0.0,0.0,0.0,0.0,1,674,2,1486,2,4,0.0,9,42,222,2015
0291_01,2,1,3,40.0,1,0.0,6500.0,88.0,1090.0,0.0,1,236,4,3,2,1,7678.0,11,4,826,6270
0294_01,2,2,3,50.0,1,0.0,0.0,0.0,468.03303645510965,0.0,1,1737,2,1597,2,1,468.03303645510965,11,5,232,2185
0297_01,1,1,3,24.0,1,90.0,2.0,1324.0,17.0,0.0,1,817,7,1232,1,1,1433.0,7,36,3344,3821
0298_01,2,2,1,57.0,1,0.0,0.0,0.0,0.0,0.0,1,1887,1,1043,1,1,0.0,9,43,5,5895
0301_01,1,2,3,16.0,1,0.0,0.0,0.0,0.0,0.0,0,2212,0,0,0,1,0.0,7,37,0,0
0302_01,1,1,3,23.0,1,0.0,0.0,15.0,0.0,1370.0,0,1834,6,1453,1,1,1385.0,7,36,1918,1502
0303_01,0,2,3,23.0,1,0.0,0.0,0.0,0.0,0.0,1,1142,7,1166,2,1,0.0,3,25,3278,3710
0304_01,2,1,3,28.0,1,0.0,422.0,0.0,1851.0,5166.0,0,78,5,847,2,1,7439.0,11,4,1409,670
0305_01,2,1,1,23.0,1,0.0,584.0,0.0,20.0,2469.0,0,845,3,1486,1,1,3073.0,9,42,522,5770
0306_01,1,1,3,23.0,1,368.0,175.0,259.0,1.0,101.0,0,667,5,921,2,1,904.0,7,36,1421,691
0307_01,1,1,3,18.0,1,0.0,0.0,1359.0,0.0,0.0,1,972,6,1365,2,1,1359.0,7,36,1835,1367
0309_01,1,1,3,18.0,1,1194.0,0.0,157.0,6.0,0.0,0,221,6,1377,2,1,1357.0,7,36,1847,1386
0310_01,2,1,3,67.0,1,445.3840750550063,230.0,0.0,4476.0,241.0,0,489,0,0,0,1,5392.384075055006,11,4,0,0
0313_01,1,1,2,60.0,1,7.0,540.0,1.0,0.0,4.0,1,1276,6,1464,1,4,552.0,6,33,1928,1517
0313_02,1,2,1,22.195667727978268,1,0.0,0.0,164.94071833703282,0.0,0.0,1,1276,7,1266,1,4,164.94071833703282,5,31,3373,3867
0313_03,1,1,1,49.0,1,331.0,0.0,0.0,318.0,0.0,1,1276,6,1464,1,4,649.0,5,30,1928,1517
0313_04,1,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1276,7,1266,1,4,0.0,5,30,3373,3867
0314_01,1,1,1,26.0,1,386.0,0.0,74.0,0.0,1330.0,0,1156,7,1277,1,1,1790.0,5,30,3384,3886
0315_01,0,2,2,35.0,1,0.0,0.0,0.0,0.0,0.0,1,2094,7,1177,2,1,0.0,2,22,3289,3725
0316_01,2,1,3,24.0,1,0.0,2628.0,151.05322462435458,170.0,0.0,1,1887,2,1708,2,2,2949.0532246243547,11,4,243,2369
0316_02,2,2,3,20.0,1,0.0,0.0,0.0,0.0,359.62402307664905,1,1887,2,1708,2,2,359.62402307664905,11,5,243,2369
0320_01,1,1,3,18.0,1,0.0,2.0,0.0,351.4756931478279,0.0,0,155,7,1199,2,2,353.4756931478279,7,36,3311,3765
0320_02,1,1,3,21.0,1,0.0,5.0,3.0,0.0,346.0585239641993,0,155,7,1199,2,2,354.0585239641993,7,36,3311,3765
0321_01,0,1,3,59.0,2,1018.0,0.0,209.0,0.0,0.0,0,85,6,1388,2,1,1227.0,3,24,1856,1402
0322_01,1,2,2,13.0,1,0.0,0.0,0.0,0.0,0.0,0,188,7,1210,2,1,0.0,6,34,3322,3785
0324_01,1,2,1,43.0,1,0.0,0.0,0.0,0.0,0.0,0,1001,7,1299,1,1,0.0,5,31,3406,3923
0326_01,1,2,3,29.0,1,0.0,0.0,0.0,0.0,0.0,0,639,7,1232,2,1,0.0,7,37,3344,3822
0327_01,1,1,3,19.0,1,17.0,0.0,784.0,0.0,2.0,1,1428,0,0,0,1,803.0,7,36,0,0
0330_01,2,1,3,2.0,1,0.0,0.0,0.0,0.0,0.0,1,1862,3,441,2,3,0.0,11,4,581,5864
0330_02,2,1,3,32.0,1,247.0,4651.0,0.0,46.0,202.0,1,0,3,441,2,3,5146.0,11,4,581,5864
0330_03,2,1,3,33.0,1,443.0,317.0,0.0,148.0,1260.0,0,1862,3,441,2,3,2168.0,11,4,581,5864
0331_01,1,1,3,25.0,1,0.0,0.0,251.0,0.0,552.0,0,285,6,1509,1,1,803.0,7,36,1971,1588
0333_01,3,2,1,29.0,1,0.0,0.0,0.0,0.0,0.0,1,1297,6,1520,1,1,0.0,13,11,1981,1606
0334_01,3,1,3,29.0,1,5715.0,2.0,211.0,1476.0,0.0,0,1382,6,1399,2,1,7404.0,15,16,1864,1415
0336_01,1,1,3,44.0,1,695.0,1.0,16.0,0.0,0.0,0,477,6,1531,1,1,712.0,7,36,1991,1621
0337_01,3,2,1,2.0,1,0.0,0.0,0.0,0.0,0.0,1,1520,6,1409,2,3,0.0,13,11,1875,1433
0337_02,3,1,3,19.0,1,417.0,349.0,634.0,3.0,1057.0,1,1520,6,1409,2,3,2460.0,15,16,1875,1433
0337_03,3,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0,6,1409,2,3,0.0,13,10,1875,1433
0338_01,1,2,3,18.0,1,0.0,0.0,164.9272006559217,0.0,0.0,1,895,7,1243,2,1,164.9272006559217,7,37,3356,3842
0340_01,2,2,1,38.0,1,0.0,0.0,0.0,0.0,0.0,1,1562,2,3,2,1,0.0,9,43,268,2774
0341_01,1,2,2,5.0,1,0.0,0.0,0.0,0.0,0.0,0,2153,7,1343,1,1,0.0,6,34,3454,4002
0343_01,1,1,2,31.0,1,121.0,0.0,0.0,274.0,907.0,0,1772,6,1553,1,1,1302.0,6,33,2013,1661
0345_01,3,2,3,30.0,1,0.0,0.0,0.0,0.0,0.0,0,1655,5,944,2,1,0.0,15,17,1442,723
0346_01,1,2,1,15.0,1,0.0,0.0,0.0,0.0,0.0,1,370,7,1365,1,1,0.0,5,31,3476,4037
0347_01,3,1,3,27.0,1,434.0,0.0,1434.0,0.0,0.0,0,1158,6,1420,2,1,1868.0,15,16,1887,1452
0348_01,3,1,3,22.0,1,142.0,2876.0,202.0,3.0,0.0,1,1235,4,221,1,2,3223.0,15,16,817,6254
0348_02,3,0,3,36.0,1,520.0,0.0,1865.0,0.0,0.0,1,1235,0,0,0,2,2385.0,15,15,0,0
0350_01,1,2,2,14.0,1,0.0,0.0,0.0,0.0,0.0,1,284,7,1377,1,1,0.0,6,34,3485,4054
0352_01,3,1,3,23.0,1,2001.0,0.0,2975.0,0.0,0.0,0,1960,6,1575,1,1,4976.0,15,16,2036,1696
0355_01,1,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1,2132,0,0,0,1,0.0,7,37,0,0
0356_01,2,2,1,36.0,1,0.0,0.0,0.0,0.0,0.0,1,865,2,550,1,1,0.0,9,43,295,3206
0357_01,1,1,3,41.0,1,211.88906563186404,1198.0,0.0,124.0,572.0,0,1281,6,1431,2,1,2105.889065631864,7,36,1898,1470
0358_01,1,2,3,50.0,1,0.0,0.0,0.0,0.0,0.0,1,471,7,1266,2,2,0.0,7,37,3373,3868
0358_02,1,2,2,32.0,1,0.0,0.0,0.0,0.0,0.0,1,471,7,1266,2,2,0.0,6,34,3373,3868
0359_01,1,1,2,26.0,1,148.0,0.0,453.0,0.0,88.0,0,1580,6,1442,2,1,689.0,6,33,1906,1484
0360_01,1,1,3,15.0,1,358.0,212.0,33.0,0.0,112.0,0,1917,6,1453,2,1,715.0,7,36,1918,1503
0361_01,1,1,1,33.0,1,0.0,36.0,0.0,280.0,417.0,1,945,6,1464,2,1,733.0,5,30,1928,1518
0365_01,1,1,1,23.23518672724776,1,0.0,0.0,0.0,685.0,21.0,0,1082,7,1277,2,1,706.0,5,30,3384,3887
0368_01,3,1,3,26.0,1,2832.0,107.0,4447.0,15.0,4.0,0,1530,6,1620,1,2,7405.0,15,16,2081,1775
0368_02,3,2,3,61.0,1,0.0,0.0,0.0,0.0,0.0,1,1530,6,1620,1,2,0.0,15,17,2081,1775
0369_01,1,1,3,24.0,1,0.0,0.0,592.0,177.0,58.0,1,1596,7,1299,2,1,827.0,7,36,3406,3924
0370_01,1,1,3,30.0,1,0.0,95.0,0.0,441.0,1023.0,0,439,6,1631,1,1,1559.0,7,36,2091,1789
0371_01,3,2,3,24.0,1,0.0,0.0,0.0,0.0,0.0,1,629,6,1642,1,1,0.0,15,17,2101,1807
0372_01,1,1,3,24.0,1,0.0,5.0,0.0,2766.0,0.0,0,0,6,1653,1,1,2771.0,7,36,2111,1824
0373_01,1,2,3,41.0,1,0.0,0.0,0.0,0.0,0.0,0,1283,7,1399,1,1,0.0,7,37,3508,4093
0375_01,1,1,3,20.0,1,0.0,0.0,558.0,0.0,230.0,0,2109,5,955,1,1,788.0,7,36,1451,739
0376_01,1,1,3,22.0,1,116.0,0.0,786.0,6.0,0.0,1,1905,7,1310,2,1,908.0,7,36,3420,3948
0377_01,2,1,1,63.0,1,0.0,1068.0,0.0,176.0,8188.0,0,674,3,550,2,1,9432.0,9,42,593,5885
0378_01,2,1,1,18.0,1,17.0,215.0,4.0,5132.0,697.0,0,1551,2,113,2,7,6065.0,9,42,186,1424
0378_02,2,2,1,21.0,1,0.0,0.0,0.0,0.0,0.0,1,1551,2,113,2,7,0.0,9,43,186,1424
0378_03,2,1,3,79.0,1,5649.0,235.0,7.0,2579.0,2175.0,0,1551,2,113,2,7,10645.0,11,4,186,1424
0378_04,2,2,3,56.0,1,0.0,0.0,0.0,0.0,0.0,1,1551,2,113,2,7,0.0,11,5,186,1424
0378_05,2,2,3,13.0,1,0.0,0.0,0.0,0.0,0.0,1,1551,2,113,2,7,0.0,11,5,186,1424
0378_06,2,1,3,33.0,1,0.0,2491.0,6.0,1173.0,1059.0,0,1551,2,113,2,7,4729.0,11,4,186,1424
0378_07,2,2,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1,1551,2,113,2,7,0.0,11,5,186,1424
0379_01,1,1,3,31.0,1,198.0,0.0,591.0,0.0,164.0,1,1355,7,1409,1,1,953.0,7,36,3518,4109
0380_01,2,2,1,26.0,1,0.0,0.0,0.0,0.0,0.0,1,787,0,0,0,1,0.0,9,43,0,0
0381_01,2,2,1,18.0,1,0.0,0.0,0.0,0.0,0.0,1,1373,2,648,1,2,0.0,9,43,306,3363
0381_02,2,2,1,38.0,1,0.0,0.0,164.99211552272448,0.0,0.0,1,1373,2,648,1,2,164.99211552272448,9,43,306,3363
0382_01,0,1,0,23.0,1,348.0,0.0,0.0,4.0,368.0,0,733,7,1420,1,1,720.0,0,0,3529,4128
0383_01,1,1,3,28.0,1,82.0,773.0,0.0,3693.0,140.0,0,2120,7,1321,2,2,4688.0,7,36,3432,3968
0383_02,1,2,2,34.0,1,0.0,0.0,0.0,0.0,0.0,0,2120,7,1321,2,2,0.0,6,34,3432,3968
0384_01,1,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,1850,7,1332,2,2,0.0,5,30,3442,3985
0384_02,1,1,3,14.0,1,3.0,0.0,881.0,25.0,0.0,1,1850,7,1332,2,2,909.0,7,36,3442,3985
0385_01,1,1,3,23.0,1,13.0,747.0,0.0,0.0,128.0,0,1147,7,1431,1,1,888.0,7,36,3541,4151
0387_01,1,2,3,49.0,1,0.0,0.0,0.0,0.0,0.0,0,1306,7,1442,1,1,0.0,7,37,3553,4171
0388_01,1,2,3,14.0,1,0.0,0.0,0.0,0.0,0.0,0,1979,7,1343,2,1,0.0,7,37,3454,4003
0389_01,1,1,3,18.0,1,391.0,44.0,356.0,0.0,0.0,0,1787,5,966,1,1,791.0,7,36,1459,749
0391_01,2,1,2,27.0,2,69.0,5728.0,0.0,0.0,987.0,1,498,3,1708,1,1,6784.0,10,1,546,5808
0392_01,1,1,3,48.0,1,0.0,111.0,0.0,1508.0,0.0,0,343,5,977,1,1,1619.0,7,36,1468,764
0395_01,2,1,1,31.0,2,0.0,11003.0,552.0,8157.0,5688.0,0,966,2,750,1,2,25400.0,9,42,318,3566
0395_02,2,1,1,61.0,1,1.0,608.0,0.0,3835.0,1.0,0,966,2,750,1,2,4445.0,9,42,318,3566
0396_01,1,2,3,18.0,1,0.0,0.0,0.0,0.0,0.0,1,1727,7,1365,2,1,0.0,7,37,3476,4038
0397_01,3,2,3,45.0,1,0.0,0.0,0.0,0.0,0.0,1,1304,6,1475,2,1,0.0,15,17,1937,1530
0398_01,3,1,3,22.0,1,28.0,420.0,36.0,6011.0,3.0,0,2040,4,330,2,1,6498.0,15,16,829,6276
0401_01,3,1,3,30.0,2,1056.0,0.0,0.0,0.0,0.0,0,1547,4,441,2,2,1056.0,15,16,841,6295
0401_02,3,1,3,30.0,1,1770.0,0.0,0.0,13.0,0.0,0,1547,4,441,2,2,1783.0,15,16,841,6295
0402_01,0,2,1,32.0,2,0.0,0.0,0.0,0.0,0.0,1,1769,4,550,2,1,0.0,1,20,852,6316
0403_01,3,1,3,43.0,2,353.0,896.0,0.0,0.0,2.0,1,2138,4,330,1,1,1251.0,15,16,829,6275
0405_01,1,1,1,17.0,1,177.0,366.79324583986073,0.0,310.0,7.0,0,732,6,1697,1,1,860.7932458398607,5,30,2157,1892
0407_01,1,1,3,23.0,1,249.055035679258,21.0,0.0,0.0,1699.0,0,1331,7,1475,1,3,1969.055035679258,7,36,3587,4224
0407_02,1,1,3,20.0,1,0.0,465.0,0.0,5.0,223.0,0,1331,6,1709,1,3,693.0,7,36,2168,1909
0407_03,1,2,3,39.0,1,0.0,0.0,0.0,0.0,0.0,0,1331,7,1475,1,3,0.0,7,37,3587,4224
0408_01,3,1,3,35.0,1,1134.0,113.0,52.0,0.0,0.0,0,193,5,988,1,1,1299.0,15,16,1479,781
0409_01,3,1,3,31.0,1,0.0,0.0,1116.0,2.0,0.0,0,1041,6,1498,2,1,1118.0,15,16,1959,1568
0410_01,1,1,1,21.0,1,0.0,150.0,0.0,567.0,0.0,0,1723,6,1509,2,1,717.0,5,30,1971,1589
0411_01,1,1,3,16.0,1,691.0,0.0,101.0,140.0,0.0,0,1757,6,1719,1,1,932.0,7,36,2177,1926
0412_01,2,1,3,60.0,1,0.0,7255.0,5952.0,1537.0,0.0,1,1648,3,113,1,1,14744.0,11,4,488,5708
0413_01,1,1,3,18.0,1,0.0,157.0,0.0,352.0,60.0,0,1933,6,1730,1,1,569.0,7,36,2190,1950
0415_01,1,2,3,42.0,1,0.0,0.0,0.0,0.0,0.0,0,1546,7,1377,2,1,0.0,7,37,3485,4055
0417_01,2,2,1,68.0,1,0.0,0.0,0.0,0.0,0.0,1,1561,2,847,1,3,0.0,9,43,328,3726
0417_02,2,1,1,22.0,1,0.0,1170.0,0.0,5467.0,1241.0,0,2071,2,847,1,3,7878.0,9,42,328,3726
0417_03,2,2,3,59.0,1,0.0,0.0,0.0,0.0,0.0,1,2071,2,847,1,3,0.0,11,5,328,3726
0423_01,2,1,3,34.146229330676206,1,8.0,3584.0,0.0,13.0,57.0,1,1636,2,921,1,1,3662.0,11,4,339,3911
0425_01,3,1,3,37.0,1,1094.0,2.0,26.0,34.0,1.0,0,705,6,1774,1,3,1157.0,15,16,2234,2021
0425_02,3,2,3,3.0,1,0.0,0.0,0.0,0.0,0.0,1,705,6,1774,1,3,0.0,15,17,2234,2021
0425_03,3,2,3,31.0,1,0.0,0.0,0.0,0.0,0.0,1,705,6,1774,1,3,0.0,15,17,2234,2021
0427_01,2,1,3,31.0,1,417.0,247.8202939291305,7185.0,562.0,792.0,1,640,5,999,1,1,9203.82029392913,11,4,1488,796
0428_01,2,1,3,29.0,1,0.0,4118.0,0.0,715.0,3139.0,1,395,3,648,2,1,7972.0,11,4,605,5907
0429_01,2,1,1,20.0,1,2.0,10116.0,0.0,2.0,225.0,1,1060,1,1265,2,2,10345.0,9,42,23,2306
0429_02,2,2,1,46.0,1,0.0,0.0,0.0,0.0,0.0,1,1060,1,1265,2,2,0.0,9,43,23,2306
0430_01,1,1,3,29.0,1,0.0,1026.0,0.0,16.0,0.0,1,1099,6,1542,2,1,1042.0,7,36,2002,1646
0431_01,3,2,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1,1300,6,1785,1,1,0.0,15,17,2244,2038
0432_01,3,1,3,17.0,1,1483.0,10.0,0.0,0.0,0.0,0,1150,6,1553,2,1,1493.0,15,16,2013,1662
0433_01,2,0,1,27.0,1,0.0,0.0,0.0,0.0,0.0,1,1365,2,933,1,2,0.0,9,41,349,4075
0433_02,2,1,3,47.0,1,4.0,891.0,0.0,2962.0,3656.0,0,1365,2,933,1,2,7513.0,11,4,349,4075
0434_01,3,2,3,45.0,1,0.0,0.0,0.0,0.0,0.0,1,1603,6,1564,2,1,0.0,15,17,2025,1679
0435_01,1,2,3,17.0,1,0.0,0.0,0.0,0.0,0.0,1,2182,7,1399,2,1,0.0,7,37,3508,4094
0436_01,1,1,1,10.0,1,0.0,0.0,0.0,0.0,0.0,1,982,7,1409,2,2,0.0,5,30,3518,4110
0436_02,1,1,2,56.0,1,46.0,11.0,0.0,622.0,0.0,0,982,7,1409,2,2,679.0,6,33,3518,4110
0437_01,1,1,3,39.0,1,382.0,0.0,22.0,467.0,0.0,0,1448,6,1575,2,2,871.0,7,36,2036,1697
0437_02,1,1,2,40.0,1,7.0,0.0,840.0,26.0,0.0,0,1448,6,1575,2,2,873.0,6,33,2036,1697
0438_01,2,2,3,40.0,1,-37.2224933022676,0.0,0.0,0.0,0.0,1,576,2,330,2,1,-37.2224933022676,11,5,271,2823
0439_01,2,1,1,34.0,1,282.76107057464304,5637.0,45.0,1936.0,56.0,0,2065,3,330,1,1,7956.761070574643,9,42,571,5848
0441_01,1,1,1,32.0,1,0.0,0.0,0.0,722.0,0.0,0,906,6,1586,2,1,722.0,5,30,2046,1715
0442_01,1,1,3,35.0,1,7.0,1043.0,0.0,0.0,0.0,0,65,6,1796,1,1,1050.0,7,36,2254,2052
0444_01,3,1,3,32.0,2,2484.0,429.0,102.0,0.0,0.0,0,532,4,550,1,2,3015.0,15,16,852,6315
0444_02,0,1,3,26.0,2,1869.0,0.0,136.0,0.0,0.0,0,532,6,1807,1,2,2005.0,3,24,2265,2072
0445_01,1,1,3,25.0,1,1352.0,0.0,0.0,24.0,799.0,0,1238,6,1598,2,2,2175.0,7,36,2058,1737
0445_02,0,1,3,26.0,1,0.0,0.0,0.0,77.0,715.0,0,1238,5,988,2,2,792.0,3,24,1479,782
0446_01,2,2,1,22.0,1,0.0,0.0,0.0,0.0,0.0,1,1859,2,944,1,1,0.0,9,43,360,4260
0447_01,1,1,3,22.0,1,9.0,0.0,795.0,0.0,0.0,1,1258,6,1609,2,1,804.0,7,36,2068,1751
0448_01,1,1,3,24.0,1,757.0,0.0,0.0,32.0,0.0,0,1007,5,1010,1,2,789.0,7,36,973,6516
0448_02,1,2,2,32.0,1,0.0,0.0,0.0,0.0,0.0,1,0,7,1498,1,2,0.0,6,34,3610,4261
0449_01,1,2,3,11.0,1,0.0,0.0,0.0,0.0,0.0,1,1356,7,1420,2,1,0.0,7,37,3529,4129
0452_01,3,2,3,22.0,1,0.0,0.0,0.0,0.0,0.0,1,635,5,999,2,1,0.0,15,17,1488,797
0453_01,2,2,3,19.0,1,0.0,0.0,0.0,0.0,0.0,1,2015,2,441,2,3,0.0,11,5,283,3013
0453_02,2,2,1,34.0,1,0.0,0.0,0.0,0.0,0.0,1,2015,0,0,0,3,0.0,9,43,0,0
0453_03,2,2,3,74.0,1,0.0,0.0,0.0,0.0,0.0,1,2015,2,441,2,3,0.0,11,5,283,3013
0454_01,2,0,1,28.0,2,5.0,4288.0,0.0,745.0,5.0,1,843,2,550,2,3,5043.0,9,41,295,3207
0454_02,2,2,3,42.0,1,0.0,0.0,0.0,0.0,0.0,1,803,2,550,2,3,0.0,11,5,295,3207
0454_03,2,2,3,43.0,1,0.0,0.0,0.0,0.0,0.0,1,843,2,550,2,3,0.0,11,5,295,3207
